,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
0,2020-09-23,Mostly cloudy throughout the day.,rain,1600820700,1600864260,0.23,0.4376,1.4556,1600798500,0.65,rain,21.32,1600840980,15.15,1600906020,22.69,1600843320,16.8,1600905540,18.51,1.0,1007.0,0.99,1.93,1600843740,61,0.79,7,1600840740,15.002,255.5,16.51,1600818480,21.32,1600840980,17.85,1600818720,22.69,1600843320
1,2020-09-24,Humid and partly cloudy throughout the day.,rain,1600907100,1600950600,0.27,0.3724,0.6254,1600940220,0.57,rain,22.54,1600933800,15.31,1600991820,24.42,1600934280,16.58,1600991760,18.16,1.0,1008.5,0.94,2.48,1600929720,37,0.4,10,1600927860,15.835,255.2,15.15,1600906020,22.54,1600933800,16.8,1600905540,24.42,1600934280
2,2020-09-25,Humid throughout the day.,clear-day,1600993560,1601036940,0.3,0.0427,0.157,1601047560,0.11,rain,26.26,1601020380,15.33,1601078280,28.11,1601020560,16.05,1601078400,19.54,1.0,1006.5,1.15,2.47,1600990260,105,0.32,10,1601014020,15.976,256.9,15.31,1600991820,26.26,1601020380,16.58,1600991760,28.11,1601020560
3,2020-09-26,Humid throughout the day.,clear-day,1601079960,1601123280,0.34,0.0526,0.1344,1601062500,0.15,rain,24.46,1601106960,15.41,1601164980,24.9,1601107320,16.05,1601165100,18.75,0.96,1006.3,1.21,2.58,1601070840,94,0.14,10,1601101260,16.093,258.7,15.33,1601078280,24.46,1601106960,16.05,1601078400,24.9,1601107320
4,2020-09-27,Humid and partly cloudy throughout the day.,partly-cloudy-day,1601166420,1601209560,0.37,0.0481,0.1422,1601153700,0.12,rain,26.84,1601193480,14.9,1601250900,27.48,1601193600,15.19,1601250960,17.73,0.9,1008.3,1.2,2.81,1601162700,45,0.27,8,1601190480,16.093,261.0,15.41,1601164980,26.84,1601193480,16.05,1601165100,27.48,1601193600
5,2020-09-28,Humid throughout the day.,clear-day,1601252820,1601295900,0.4,0.0102,0.0409,1601240040,0.05,rain,27.32,1601279760,15.17,1601337180,27.56,1601279940,15.44,1601337180,16.68,0.84,1009.6,1.31,3.14,1601248560,51,0.0,10,1601274360,16.093,256.3,14.9,1601250900,27.32,1601279760,15.19,1601250960,27.56,1601279940
6,2020-09-29,Humid throughout the day.,clear-day,1601339280,1601382240,0.43,0.0025,0.0098,1601391420,0.03,rain,27.77,1601366340,15.66,1601423580,27.62,1601367300,15.93,1601423580,15.63,0.77,1008.4,1.33,3.11,1601333580,46,0.0,10,1601360640,16.093,251.1,15.17,1601337180,27.77,1601366340,15.44,1601337180,27.62,1601367300
7,2020-09-30,Humid throughout the day.,clear-day,1601425680,1601468580,0.46,0.1062,0.4976,1601467980,0.1,rain,27.19,1601450280,15.34,1601510400,27.49,1601451360,16.11,1601510340,15.47,0.77,1007.4,1.34,3.02,1601414940,64,0.13,10,1601446140,16.093,252.4,15.66,1601423580,27.19,1601450280,15.93,1601423580,27.49,1601451360
